File,Heuristic,Result,Execution Time
src/inputs/unsat/aim-50-2_0-no-3.cnf,Jeroslaw-Wang,UNSAT,15.191
src/inputs/unsat/aim-50-2_0-no-1.cnf,Jeroslaw-Wang,UNSAT,27.799
src/inputs/unsat/aim-50-2_0-no-4.cnf,Jeroslaw-Wang,UNSAT,30.148
src/inputs/unsat/hole7.cnf,Jeroslaw-Wang,UNSAT,8.350
src/inputs/unsat/pret150_75.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-100-1_6-no-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-100-1_6-no-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/hole6.cnf,Jeroslaw-Wang,UNSAT,1.388
src/inputs/unsat/aim-200-1_6-no-1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-200-1_6-no-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-50-1_6-no-4.cnf,Jeroslaw-Wang,UNSAT,1.318
src/inputs/unsat/aim-200-1_6-no-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/ssa2670-141.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-200-1_6-no-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-100-2_0-no-1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-50-1_6-no-1.cnf,Jeroslaw-Wang,UNSAT,5.96
src/inputs/unsat/aim-100-2_0-no-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-100-2_0-no-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/hole9.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/pret60_25.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-50-1_6-no-2.cnf,Jeroslaw-Wang,UNSAT,39.520
src/inputs/unsat/hole8.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-50-1_6-no-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/ssa6288-047.cnf,Jeroslaw-Wang,UNSAT,0.459
src/inputs/unsat/ssa0432-003.cnf,Jeroslaw-Wang,UNSAT,10.388
src/inputs/unsat/pret150_25.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-100-2_0-no-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-200-2_0-no-1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/par8-5.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-6_0-yes1-2.cnf,Jeroslaw-Wang,SAT,0.249
src/inputs/sat/par16-5.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-09.cnf,Jeroslaw-Wang,SAT,0.272
src/inputs/sat/ii32e2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/pret60_40.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii16e2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-200-2_0-no-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii32e3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-08.cnf,Jeroslaw-Wang,SAT,0.272
src/inputs/unsat/pret150_40.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/par16-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii8a1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-6_0-yes1-3.cnf,Jeroslaw-Wang,SAT,0.291
src/inputs/sat/par8-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-6_0-yes1-1.cnf,Jeroslaw-Wang,SAT,0.231
src/inputs/sat/ii8a3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/unsat/aim-200-2_0-no-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii32e1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/par8-4-c.cnf,Jeroslaw-Wang,TIMEOUT,--
